seed,dataset,epsilon,acc,disparity,time
21,COMPAS,0.106,0.6875,0.1157510703732738,90.5653305053711
21,COMPAS,0.121,0.6903409090909091,0.1261382138334438,105.38720846176147
21,COMPAS,0.1359999999999999,0.6922348484848485,0.1239070132062956,96.40830421447754
22,COMPAS,0.001,0.6496212121212122,0.0315048514792546,121.04525566101074
22,COMPAS,0.016,0.6638257575757576,0.1495327102803738,139.15563893318176
22,COMPAS,0.031,0.6685606060606061,0.1881808440978629,132.62993931770325
22,COMPAS,0.046,0.6695075757575758,0.1944460979820227,119.35283422470091
22,COMPAS,0.061,0.6685606060606061,0.1842520388118341,121.43899416923524
22,COMPAS,0.076,0.6581439393939394,0.1411393535329484,76.2993836402893
22,COMPAS,0.091,0.6628787878787878,0.1614232990058932,78.83289957046509
22,COMPAS,0.106,0.6609848484848485,0.155262217989166,73.24897933006287
22,COMPAS,0.121,0.6638257575757576,0.1559021370319662,84.27928400039673
22,COMPAS,0.1359999999999999,0.6647727272727273,0.1567504018096315,105.44698524475098
23,COMPAS,0.001,0.6846590909090909,0.0616613418530351,88.85582542419434
23,COMPAS,0.016,0.6856060606060606,0.0978378779998513,107.89843153953552
23,COMPAS,0.031,0.6818181818181818,0.08999182703024,131.72004079818726
23,COMPAS,0.046,0.6827651515151515,0.0883943829407831,123.52118492126463
23,COMPAS,0.061,0.678030303030303,0.002704509993313,116.92802619934082
23,COMPAS,0.076,0.6865530303030303,0.12936325135597,78.62583875656128
23,COMPAS,0.091,0.6903409090909091,0.2114644475815439,112.5504355430603
23,COMPAS,0.106,0.6875,0.2034772271342596,104.75255584716795
23,COMPAS,0.121,0.6931818181818182,0.1905342150234044,103.78320813179016
23,COMPAS,0.1359999999999999,0.6950757575757576,0.2530202838249498,110.89676928520204
24,COMPAS,0.001,0.6553030303030303,0.079842484582807,102.0599205493927
24,COMPAS,0.016,0.6543560606060606,0.0750501523144364,116.71759366989136
24,COMPAS,0.031,0.6543560606060606,0.0750501523144364,133.57988238334656
24,COMPAS,0.046,0.6581439393939394,0.1421873839066795,124.82318997383118
24,COMPAS,0.061,0.6609848484848485,0.1761795081358199,97.87037301063538
24,COMPAS,0.076,0.65625,0.1647150605542759,129.40113735198975
24,COMPAS,0.091,0.6534090909090909,0.1908611338138048,140.94523239135742
24,COMPAS,0.106,0.65625,0.2780370012630953,95.88894391059875
24,COMPAS,0.121,0.6581439393939394,0.2927186269410803,122.69368958473206
24,COMPAS,0.1359999999999999,0.646780303030303,0.2616167620179805,100.9494526386261
25,COMPAS,0.001,0.665719696969697,0.0103276353276353,75.01872396469116
25,COMPAS,0.016,0.665719696969697,0.0017806267806267,98.80928993225098
25,COMPAS,0.031,0.6581439393939394,0.0876068376068376,118.50235390663148
25,COMPAS,0.046,0.6581439393939394,0.0861823361823361,89.32273149490356
25,COMPAS,0.061,0.6581439393939394,0.141025641025641,101.12995791435242
25,COMPAS,0.076,0.6553030303030303,0.1604344729344729,103.06490349769592
25,COMPAS,0.091,0.6515151515151515,0.1479700854700855,117.1175022125244
25,COMPAS,0.106,0.65625,0.150997150997151,93.1901216506958
25,COMPAS,0.121,0.6515151515151515,0.1312321937321937,108.71719360351562
25,COMPAS,0.1359999999999999,0.6553030303030303,0.146545584045584,100.61440014839172
26,COMPAS,0.001,0.6742424242424242,0.0810464908625513,102.42286849021912
26,COMPAS,0.016,0.6761363636363636,0.0817905827727841,109.44598197937012
26,COMPAS,0.031,0.6799242424242424,0.1547413536520031,126.34759163856506
26,COMPAS,0.046,0.6818181818181818,0.1863801416750997,148.78180932998657
26,COMPAS,0.061,0.6827651515151515,0.076269420798857,107.9931139945984
26,COMPAS,0.076,0.6808712121212122,0.1825555092565034,94.69227981567384
26,COMPAS,0.091,0.6789772727272727,0.1280879814274659,112.28195452690125
26,COMPAS,0.106,0.6751893939393939,0.1484760997678433,82.6038167476654
26,COMPAS,0.121,0.6846590909090909,0.1818114173462706,89.76007127761841
26,COMPAS,0.1359999999999999,0.6751893939393939,0.1816030716114054,96.69503974914552
27,COMPAS,0.001,0.6903409090909091,0.0524258760107816,99.65603828430176
27,COMPAS,0.016,0.6903409090909091,0.0817160826594788,109.78660225868224
27,COMPAS,0.031,0.6988636363636364,0.098292902066487,107.32855343818665
27,COMPAS,0.046,0.6960227272727273,0.1598831985624438,137.99306440353394
27,COMPAS,0.061,0.6903409090909091,0.1598831985624438,100.667546749115
27,COMPAS,0.076,0.6931818181818182,0.2088948787061994,114.66166949272156
27,COMPAS,0.091,0.6950757575757576,0.174932614555256,101.62484765052795
27,COMPAS,0.106,0.6960227272727273,0.1748876909254267,79.23297882080078
27,COMPAS,0.121,0.6941287878787878,0.147214734950584,79.00307393074036
27,COMPAS,0.1359999999999999,0.6950757575757576,0.2326145552560646,98.7556562423706
28,COMPAS,0.001,0.665719696969697,0.026212455732215,76.66909074783325
28,COMPAS,0.016,0.6685606060606061,0.02921303362129,80.00287342071533
28,COMPAS,0.031,0.6647727272727273,0.0053121341888067,142.10110926628113
28,COMPAS,0.046,0.6714015151515151,0.142960866537259,121.15759348869324
28,COMPAS,0.061,0.6751893939393939,0.1521774563990101,118.29435420036316
28,COMPAS,0.076,0.6732954545454546,0.1109695200557144,138.08611750602722
28,COMPAS,0.091,0.6770833333333334,0.1671284840043267,95.208575963974
28,COMPAS,0.106,0.6751893939393939,0.1493917347044616,79.69808769226074
28,COMPAS,0.121,0.6770833333333334,0.1586083245662127,111.10924553871156
28,COMPAS,0.1359999999999999,0.6799242424242424,0.1804717945678426,118.57433700561523
29,COMPAS,0.001,0.6903409090909091,0.0495111784766957,90.16753554344176
29,COMPAS,0.016,0.6875,0.0492004547176961,99.61420249938963
29,COMPAS,0.031,0.6846590909090909,0.0003561955286093,106.71809792518616
29,COMPAS,0.046,0.6837121212121212,0.0242667677150436,83.98530125617981
29,COMPAS,0.061,0.6846590909090909,0.0003561955286093,87.44833946228027
29,COMPAS,0.076,0.6875,0.0301174687381584,87.41165924072266
29,COMPAS,0.091,0.678030303030303,0.0159605911330049,89.72663140296936
29,COMPAS,0.106,0.6865530303030303,0.0332929139825691,84.07280158996582
29,COMPAS,0.121,0.6808712121212122,0.0005683971201212,69.62053418159485
29,COMPAS,0.1359999999999999,0.6818181818181818,0.1933459643804471,90.51068830490112
30,COMPAS,0.001,0.6818181818181818,0.0435503568507501,95.39697694778442
30,COMPAS,0.016,0.6789772727272727,0.0601212284180924,104.92160201072691
30,COMPAS,0.031,0.678030303030303,0.0766920999854346,117.65333437919617
30,COMPAS,0.046,0.6808712121212122,0.0822157238412154,127.68022727966309
30,COMPAS,0.061,0.6818181818181818,0.0948427503837405,86.95863485336304
30,COMPAS,0.076,0.6770833333333334,0.1121979093139726,105.79008150100708
30,COMPAS,0.091,0.678030303030303,0.0901146179960337,125.7118148803711
30,COMPAS,0.106,0.6837121212121212,0.1492498851579218,103.09607076644896
30,COMPAS,0.121,0.6818181818181818,0.2383897460029354,102.6995358467102
30,COMPAS,0.1359999999999999,0.6875,0.1429531780444354,110.17580604553224
31,COMPAS,0.001,0.6543560606060606,0.0979797979797979,95.74441337585448
31,COMPAS,0.016,0.6666666666666666,0.1580808080808081,83.07429623603821
31,COMPAS,0.031,0.6666666666666666,0.1297979797979798,131.9014081954956
31,COMPAS,0.046,0.6742424242424242,0.1095959595959595,136.11768698692322
31,COMPAS,0.061,0.6676136363636364,0.1414141414141414,78.36248970031738
31,COMPAS,0.076,0.6676136363636364,0.1454545454545455,115.21937823295592
31,COMPAS,0.091,0.6676136363636364,0.2131313131313131,93.61391162872314
31,COMPAS,0.106,0.6695075757575758,0.2292929292929292,86.44153308868408
31,COMPAS,0.121,0.6714015151515151,0.2505050505050505,100.64750552177428
31,COMPAS,0.1359999999999999,0.6723484848484849,0.2045454545454545,70.02901935577393
32,COMPAS,0.001,0.6571969696969697,0.011483572683709,106.48117804527284
32,COMPAS,0.016,0.6647727272727273,0.0476540166277636,115.50702595710754
32,COMPAS,0.031,0.6590909090909091,0.0153951060872302,126.68753576278688
32,COMPAS,0.046,0.6619318181818182,0.0003671745915183,129.08122611045837
32,COMPAS,0.061,0.6619318181818182,0.0786802696110572,76.00070095062256
32,COMPAS,0.076,0.6685606060606061,0.1063120309625594,108.91597628593443
32,COMPAS,0.091,0.6676136363636364,0.1024192309565647,93.14391493797302
32,COMPAS,0.106,0.6638257575757576,0.1080092767784551,105.93870902061462
32,COMPAS,0.121,0.6600378787878788,0.2469211661165292,76.22046899795532
32,COMPAS,0.1359999999999999,0.6600378787878788,0.2469211661165292,90.09314274787904
33,COMPAS,0.001,0.6723484848484849,0.0054749926013613,93.06814908981325
33,COMPAS,0.016,0.6695075757575758,0.0794465818289434,102.65522837638856
33,COMPAS,0.031,0.6751893939393939,0.1217372003551346,102.25467658042908
33,COMPAS,0.046,0.6704545454545454,0.1454276413139981,116.57526874542236
33,COMPAS,0.061,0.6742424242424242,0.1299792838117786,91.51961612701416
33,COMPAS,0.076,0.6714015151515151,0.1361793430008878,92.42403435707092
33,COMPAS,0.091,0.678030303030303,0.2036993193252441,110.19828033447266
33,COMPAS,0.106,0.6761363636363636,0.2240899674459899,88.07809662818909
33,COMPAS,0.121,0.6789772727272727,0.1609795797573246,94.82789301872252
33,COMPAS,0.1359999999999999,0.6761363636363636,0.1456052086416099,70.17715692520142
34,COMPAS,0.001,0.6553030303030303,0.0297297297297297,109.08206272125244
34,COMPAS,0.016,0.6553030303030303,0.0297297297297297,129.1540882587433
34,COMPAS,0.031,0.6553030303030303,0.0297297297297297,182.5079643726349
34,COMPAS,0.046,0.7064393939393939,0.2214599214599215,192.22821402549744
34,COMPAS,0.061,0.6912878787878788,0.1238854238854239,156.4550449848175
34,COMPAS,0.076,0.6818181818181818,0.0862323862323862,138.3275282382965
34,COMPAS,0.091,0.7064393939393939,0.2214599214599215,115.49444079399107
34,COMPAS,0.106,0.7064393939393939,0.2214599214599215,77.25350308418274
34,COMPAS,0.121,0.7064393939393939,0.2214599214599215,88.76580286026001
34,COMPAS,0.1359999999999999,0.7064393939393939,0.2214599214599215,77.81621551513672
35,COMPAS,0.001,0.6723484848484849,0.08273365978284,104.26593112945557
35,COMPAS,0.016,0.6676136363636364,0.1117308920587609,138.6277372837067
35,COMPAS,0.031,0.6714015151515151,0.0923994038748137,130.52208042144775
35,COMPAS,0.046,0.6732954545454546,0.0872045986800085,119.14269638061523
35,COMPAS,0.061,0.6732954545454546,0.0637853949329358,100.69355487823486
35,COMPAS,0.076,0.6685606060606061,0.1831381733021077,97.73177289962769
35,COMPAS,0.091,0.6770833333333334,0.124760485416223,80.6249258518219
35,COMPAS,0.106,0.6723484848484849,0.1831381733021077,91.10367155075072
35,COMPAS,0.121,0.6742424242424242,0.2199276133702363,91.50843381881714
35,COMPAS,0.1359999999999999,0.6714015151515151,0.1277411113476687,111.49211287498474
36,COMPAS,0.001,0.6685606060606061,0.0001568574725779,114.49971437454224
36,COMPAS,0.016,0.6647727272727273,0.0080445475222121,85.50906562805176
36,COMPAS,0.031,0.665719696969697,0.0309121262030407,108.28234338760376
36,COMPAS,0.046,0.6676136363636364,0.0671910187892844,132.56679511070251
